"original","country","type","idREZE","department","apYear","apSerie","apID","date","journal"
"Côte d’Ivoire, NAT, 2020X 034503, 073","Côte d’Ivoire","NAT","2020X034503",73,"2020X","034","503",2021-08-05,"0180"
"Algérie, NAT, 2021X 000810, 077","Algérie","NAT","2021X000810",77,"2021X","000","810",2021-08-05,"0180"
"Côte d’Ivoire, NAT, 2021X 000152, 034","Côte d’Ivoire","NAT","2021X000152",34,"2021X","000","152",2021-08-05,"0180"
"U R S S, NAT, 2020X 034232, 021","U R S S","NAT","2020X034232",21,"2020X","034","232",2021-08-05,"0180"
"Russie, EFF, 2020X 034232, 021","Russie","EFF","2020X034232",21,"2020X","034","232",2021-08-05,"0180"
"Russie, EFF, 2020X 034232, 021","Russie","EFF","2020X034232",21,"2020X","034","232",2021-08-05,"0180"
"21000, EFF, 2020X 034232, 021","France","EFF","2020X034232",21,"2020X","034","232",2021-08-05,"0180"
"Cameroun, NAT, 2021X 006341, 095","Cameroun","NAT","2021X006341",95,"2021X","006","341",2021-08-05,"0180"
"Angola, NAT, 2020X 110252, 076","Angola","NAT","2020X110252",76,"2020X","110","252",2021-08-05,"0180"
"Cameroun, NAT, 2021X 303151, 091","Cameroun","NAT","2021X303151",91,"2021X","303","151",2021-08-05,"0180"
"91300, EFF, 2021X  303151, 091","France","EFF","2021X 303151",91,"2021X"," 30","315",2021-08-05,"0180"
"République Démocratique du Congo, NAT, 2021X 303906,  087","République Démocratique du Congo","NAT","2021X303906",87,"2021X","303","906",2021-08-05,"0180"
"Turquie, NAT, 2020X 023597, 094","Turquie","NAT","2020X023597",94,"2020X","023","597",2021-08-05,"0180"
"Haïti, NAT, 2021X 006256, 092","Haïti","NAT","2021X006256",92,"2021X","006","256",2021-08-05,"0180"
"49300, EFF, 2021X 302917, 049","France","EFF","2021X302917",49,"2021X","302","917",2021-08-05,"0180"
"49300, EFF, 2021X 302917, 049","France","EFF","2021X302917",49,"2021X","302","917",2021-08-05,"0180"
"Ethiopie, NAT, 2021X 302917, 049","Ethiopie","NAT","2021X302917",49,"2021X","302","917",2021-08-05,"0180"
"49300, EFF, 2021X 302917, 049","France","EFF","2021X302917",49,"2021X","302","917",2021-08-05,"0180"
"Maroc, NAT, 2021X 005245, 092","Maroc","NAT","2021X005245",92,"2021X","005","245",2021-08-05,"0180"
"Kosovo, NAT, 2021X 304039, 068","Kosovo","NAT","2021X304039",68,"2021X","304","039",2021-08-05,"0180"
"94400, EFF, 2021X 002394, 091","France","EFF","2021X002394",91,"2021X","002","394",2021-08-05,"0180"
"94400, EFF, 2021X 002394, 091","France","EFF","2021X002394",91,"2021X","002","394",2021-08-05,"0180"
"Sénégal, NAT, 2021X 000295, 045","Sénégal","NAT","2021X000295",45,"2021X","000","295",2021-08-05,"0180"
"Mali, NAT, 2021X 304186, 006","Mali","NAT","2021X304186",6,"2021X","304","186",2021-08-05,"0180"
"Sri Lanka, NAT, 2020X 035168, 093","Sri Lanka","NAT","2020X035168",93,"2020X","035","168",2021-08-05,"0180"
"Royaume-Uni, NAT, 2021X  005681, 094","Royaume-Uni","NAT","2021X 005681",94,"2021X"," 00","568",2021-08-05,"0180"
"Australie, NAT, 2021X 304152, 069","Australie","NAT","2021X304152",69,"2021X","304","152",2021-08-05,"0180"
"Roumanie, EFF, 2021X 303355, 057","Roumanie","EFF","2021X303355",57,"2021X","303","355",2021-08-05,"0180"
"Russie, NAT, 2021X 004356, 078","Russie","NAT","2021X004356",78,"2021X","004","356",2021-08-05,"0180"
"Maroc, NAT, 2021X 005619, 094","Maroc","NAT","2021X005619",94,"2021X","005","619",2021-08-05,"0180"
"Comores, NAT, 2021X 000220, 021","Comores","NAT","2021X000220",21,"2021X","000","220",2021-08-05,"0180"
"Maurice, EFF, 2020X 027907, 094","Maurice","EFF","2020X027907",94,"2020X","027","907",2021-08-05,"0180"
"94410, EFF, 2020X 027907, 094","France","EFF","2020X027907",94,"2020X","027","907",2021-08-05,"0180"
"Maurice, EFF, 2020X 027907, 094","Maurice","EFF","2020X027907",94,"2020X","027","907",2021-08-05,"0180"
"Iran, NAT, 2021X 001859, 057","Iran","NAT","2021X001859",57,"2021X","001","859",2021-08-05,"0180"
"84140, EFF, 2021X 303984, 084","France","EFF","2021X303984",84,"2021X","303","984",2021-08-05,"0180"
"45500, EFF, 2021X 001264, 018","France","EFF","2021X001264",18,"2021X","001","264",2021-08-05,"0180"
"84140, EFF, 2021X 303984, 084","France","EFF","2021X303984",84,"2021X","303","984",2021-08-05,"0180"
"Algérie, NAT, 2021X 005036, 075","Algérie","NAT","2021X005036",75,"2021X","005","036",2021-08-05,"0180"
"Sénégal, NAT, 2021X 304021, 078","Sénégal","NAT","2021X304021",78,"2021X","304","021",2021-08-05,"0180"
"Sénégal, EFF, 2021X 304021, 078","Sénégal","EFF","2021X304021",78,"2021X","304","021",2021-08-05,"0180"
"78190, EFF, 2021X 304021, 078","France","EFF","2021X304021",78,"2021X","304","021",2021-08-05,"0180"
"Guinée, NAT, 2021X 303233, 037","Guinée","NAT","2021X303233",37,"2021X","303","233",2021-08-05,"0180"
"78150, EFF, 2021X 304021, 078","France","EFF","2021X304021",78,"2021X","304","021",2021-08-05,"0180"
"Mali, NAT, 2021X 302601, 091","Mali","NAT","2021X302601",91,"2021X","302","601",2021-08-05,"0180"
"91290, EFF, 2021X 302601, 091","France","EFF","2021X302601",91,"2021X","302","601",2021-08-05,"0180"
"Mali, NAT, 2020X 028903, 092","Mali","NAT","2020X028903",92,"2020X","028","903",2021-08-05,"0180"
"91290, EFF, 2021X 302601, 091","France","EFF","2021X302601",91,"2021X","302","601",2021-08-05,"0180"
"91290, EFF, 2021X 302601, 091","France","EFF","2021X302601",91,"2021X","302","601",2021-08-05,"0180"
"91290, EFF, 2021X 302601, 091","France","EFF","2021X302601",91,"2021X","302","601",2021-08-05,"0180"
"Mali, NAT, 2021X 303438, 068","Mali","NAT","2021X303438",68,"2021X","303","438",2021-08-05,"0180"
"91290, EFF, 2021X 302601, 091","France","EFF","2021X302601",91,"2021X","302","601",2021-08-05,"0180"
"Côte d’Ivoire, NAT, 2021X 304148, 031","Côte d’Ivoire","NAT","2021X304148",31,"2021X","304","148",2021-08-05,"0180"
"Togo, NAT, 2021X 304084, 080","Togo","NAT","2021X304084",80,"2021X","304","084",2021-08-05,"0180"
"Tunisie, NAT, 2021X 304162, 092","Tunisie","NAT","2021X304162",92,"2021X","304","162",2021-08-05,"0180"
"92150, EFF, 2021X 006042, 092","France","EFF","2021X006042",92,"2021X","006","042",2021-08-05,"0180"
"Vietnam, NAT, 2021X 003966, 095","Vietnam","NAT","2021X003966",95,"2021X","003","966",2021-08-05,"0180"
"Vietnam, NAT, 2021X 302906, 092","Vietnam","NAT","2021X302906",92,"2021X","302","906",2021-08-05,"0180"
"Vietnam, NAT, 2021X 006237, 075","Vietnam","NAT","2021X006237",75,"2021X","006","237",2021-08-05,"0180"
"Côte d’Ivoire, NAT, 2021X 304100, 092","Côte d’Ivoire","NAT","2021X304100",92,"2021X","304","100",2021-08-05,"0180"
"75020, EFF, 2020X 108066, 093","France","EFF","2020X108066",93,"2020X","108","066",2021-08-05,"0180"
"Mali, NAT, 2021X 303435, 091","Mali","NAT","2021X303435",91,"2021X","303","435",2021-08-05,"0180"
"Mali, NAT, 2021X 006359, 092","Mali","NAT","2021X006359",92,"2021X","006","359",2021-08-05,"0180"
"Canada, NAT, 2021X  005880, 092","Canada","NAT","2021X 005880",92,"2021X"," 00","588",2021-08-05,"0180"
"94270, EFF, 2020X  026234, 094","France","EFF","2020X 026234",94,"2020X"," 02","623",2021-08-05,"0180"
"94270, EFF, 2020X  026234, 094","France","EFF","2020X 026234",94,"2020X"," 02","623",2021-08-05,"0180"
"Chine, NAT, 2020X 026234, 094","Chine","NAT","2020X026234",94,"2020X","026","234",2021-08-05,"0180"
"Cameroun, NAT, 2021X 303780, 037","Cameroun","NAT","2021X303780",37,"2021X","303","780",2021-08-05,"0180"
"Taïwan, NAT, 2021X 004819, 075","Taïwan","NAT","2021X004819",75,"2021X","004","819",2021-08-05,"0180"
"République Démocratique du Congo, NAT,  2021X 301094, 021","République Démocratique du Congo","NAT","2021X301094",21,"2021X","301","094",2021-08-05,"0180"
"République Démocratique du Congo, NAT,  2021X 301287, 091","République Démocratique du Congo","NAT","2021X301287",91,"2021X","301","287",2021-08-05,"0180"
"Madagascar, NAT, 2021X 303738,  021","Madagascar","NAT","2021X303738",21,"2021X","303","738",2021-08-05,"0180"
"Moldavie, EFF, 2021X 001250, 093","Moldavie","EFF","2021X001250",93,"2021X","001","250",2021-08-05,"0180"
"Moldavie, NAT, 2021X 001250, 093","Moldavie","NAT","2021X001250",93,"2021X","001","250",2021-08-05,"0180"
"République Démocratique du Congo, NAT, 2021X  001271, 093","République Démocratique du Congo","NAT","2021X 001271",93,"2021X"," 00","127",2021-08-05,"0180"
"95100, EFF, 2021X 001271, 093","France","EFF","2021X001271",93,"2021X","001","271",2021-08-05,"0180"
"75014, EFF, 2021X 304191, 091","France","EFF","2021X304191",91,"2021X","304","191",2021-08-05,"0180"
"75014, EFF, 2021X 304191, 091","France","EFF","2021X304191",91,"2021X","304","191",2021-08-05,"0180"
"Honduras, NAT, 2021X 004277, 095","Honduras","NAT","2021X004277",95,"2021X","004","277",2021-08-05,"0180"
"Tunisie, NAT, 2021X 002767, 092","Tunisie","NAT","2021X002767",92,"2021X","002","767",2021-08-05,"0180"
"Royaume-Uni, NAT, 2021X 005014, 038","Royaume-Uni","NAT","2021X005014",38,"2021X","005","014",2021-08-05,"0180"
"Rwanda, NAT, 2021X 303250, 069","Rwanda","NAT","2021X303250",69,"2021X","303","250",2021-08-05,"0180"
"69320, EFF, 2021X 303250, 069","France","EFF","2021X303250",69,"2021X","303","250",2021-08-05,"0180"
"69500, EFF, 2021X 303250, 069","France","EFF","2021X303250",69,"2021X","303","250",2021-08-05,"0180"
"Rwanda, NAT, 2020X 023217, 069","Rwanda","NAT","2020X023217",69,"2020X","023","217",2021-08-05,"0180"
"69500, EFF, 2020X 023217, 069","France","EFF","2020X023217",69,"2020X","023","217",2021-08-05,"0180"
"Royaume-Uni, NAT, 2021X  005769, 032","Royaume-Uni","NAT","2021X 005769",32,"2021X"," 00","576",2021-08-05,"0180"
"Biélorussie, NAT, 2021X 005365, 013","Biélorussie","NAT","2021X005365",13,"2021X","005","365",2021-08-05,"0180"
"Royaume-Uni, NAT, 2019X 034969, 006","Royaume-Uni","NAT","2019X034969",6,"2019X","034","969",2021-08-05,"0180"
"Russie, NAT, 2020X 026876, 075","Russie","NAT","2020X026876",75,"2020X","026","876",2021-08-05,"0180"
"75012, EFF, 2020X 026876, 075","France","EFF","2020X026876",75,"2020X","026","876",2021-08-05,"0180"
"Uruguay, NAT, 2021X 003728, 075","Uruguay","NAT","2021X003728",75,"2021X","003","728",2021-08-05,"0180"
"Brésil, NAT, 2021X 304116, 045","Brésil","NAT","2021X304116",45,"2021X","304","116",2021-08-05,"0180"
"U R S S, NAT, 2020X 029647,  069","U R S S","NAT","2020X029647",69,"2020X","029","647",2021-08-05,"0180"
"Vietnam, NAT, 2021X 303346, 091","Vietnam","NAT","2021X303346",91,"2021X","303","346",2021-08-05,"0180"
"Vietnam, NAT, 2021X 000027, 092","Vietnam","NAT","2021X000027",92,"2021X","000","027",2021-08-05,"0180"
"Mali, NAT, 2020X 025800, 035","Mali","NAT","2020X025800",35,"2020X","025","800",2021-08-05,"0180"
"Belgique, EFF, 2021X 303640, 971","Belgique","EFF","2021X303640",971,"2021X","303","640",2021-08-05,"0180"
"Belgique, EFF, 2021X 303640, 971","Belgique","EFF","2021X303640",971,"2021X","303","640",2021-08-05,"0180"
"Cameroun, EFF, 2020X 033775,  028","Cameroun","EFF","2020X033775",28,"2020X","033","775",2021-08-05,"0180"
"Chine, NAT, 2021X 004848, 075","Chine","NAT","2021X004848",75,"2021X","004","848",2021-08-05,"0180"
"Chine, NAT, 2021X 003360, 092","Chine","NAT","2021X003360",92,"2021X","003","360",2021-08-05,"0180"
"Sri Lanka, NAT, 2020X 022199, 094","Sri Lanka","NAT","2020X022199",94,"2020X","022","199",2021-08-05,"0180"
"Royaume-Uni, NAT, 2020X 032199, 022","Royaume-Uni","NAT","2020X032199",22,"2020X","032","199",2021-08-05,"0180"
"Royaume-Uni, NAT, 2020X 034799, 073","Royaume-Uni","NAT","2020X034799",73,"2020X","034","799",2021-08-05,"0180"
"Chine, NAT, 2021X 005367, 013","Chine","NAT","2021X005367",13,"2021X","005","367",2021-08-05,"0180"
"Turkménistan, NAT, 2020X 030353, 075","Turkménistan","NAT","2020X030353",75,"2020X","030","353",2021-08-05,"0180"
"Russie, NAT, 2020X 032193, 051","Russie","NAT","2020X032193",51,"2020X","032","193",2021-08-05,"0180"
"Sénégal, NAT, 2021X 303484, 033","Sénégal","NAT","2021X303484",33,"2021X","303","484",2021-08-05,"0180"
"Cameroun, NAT, 2021X 302636, 002","Cameroun","NAT","2021X302636",2,"2021X","302","636",2021-08-05,"0180"
"Iran, NAT, 2021X 000981, 038","Iran","NAT","2021X000981",38,"2021X","000","981",2021-08-05,"0180"
"Tunisie, NAT, 2020X 029746, 092","Tunisie","NAT","2020X029746",92,"2020X","029","746",2021-08-05,"0180"
"Russie, NAT, 2021X 006287, 075","Russie","NAT","2021X006287",75,"2021X","006","287",2021-08-05,"0180"
"Tunisie, NAT, 2021X 304165, 042","Tunisie","NAT","2021X304165",42,"2021X","304","165",2021-08-05,"0180"
"69110, EFF, 2021X 304165, 042","France","EFF","2021X304165",42,"2021X","304","165",2021-08-05,"0180"
"Tunisie, EFF, 2021X 304165, 042","Tunisie","EFF","2021X304165",42,"2021X","304","165",2021-08-05,"0180"
"Bénin, NAT, 2021X 303540, 095","Bénin","NAT","2021X303540",95,"2021X","303","540",2021-08-05,"0180"
"Maroc, NAT, 2020X 033994, 092","Maroc","NAT","2020X033994",92,"2020X","033","994",2021-08-05,"0180"
"Royaume-Uni, NAT, 2021X 006279, 075","Royaume-Uni","NAT","2021X006279",75,"2021X","006","279",2021-08-05,"0180"
"Côte d’Ivoire, NAT, 2020X  034984, 092","Côte d’Ivoire","NAT","2020X 034984",92,"2020X"," 03","498",2021-08-05,"0180"
"69120, EFF, 2021X 000282, 069","France","EFF","2021X000282",69,"2021X","000","282",2021-08-05,"0180"
"Irak, NAT, 2021X 000282, 069","Irak","NAT","2021X000282",69,"2021X","000","282",2021-08-05,"0180"
"Tunisie, NAT, 2021X 005663, 094","Tunisie","NAT","2021X005663",94,"2021X","005","663",2021-08-05,"0180"
"Maroc, NAT, 2021X 006277, 075","Maroc","NAT","2021X006277",75,"2021X","006","277",2021-08-05,"0180"
"Maroc, NAT, 2021X 004218, 078","Maroc","NAT","2021X004218",78,"2021X","004","218",2021-08-05,"0180"
"Syrie, NAT, 2020X 107689, 031","Syrie","NAT","2020X107689",31,"2020X","107","689",2021-08-05,"0180"
"75017, EFF, 2021X 006221, 092","France","EFF","2021X006221",92,"2021X","006","221",2021-08-05,"0180"
"Maroc, NAT, 2021X 006221, 092","Maroc","NAT","2021X006221",92,"2021X","006","221",2021-08-05,"0180"
"Algérie, NAT, 2021X 005606, 094","Algérie","NAT","2021X005606",94,"2021X","005","606",2021-08-05,"0180"
"68200, EFF, 2021X 300245, 068","France","EFF","2021X300245",68,"2021X","300","245",2021-08-05,"0180"
"Algérie, NAT, 2020X 035348, 067","Algérie","NAT","2020X035348",67,"2020X","035","348",2021-08-05,"0180"
"Algérie, REI, 2019X 033225, 069","Algérie","REI","2019X033225",69,"2019X","033","225",2021-08-05,"0180"
"Algérie, NAT, 2021X 004820, 075","Algérie","NAT","2021X004820",75,"2021X","004","820",2021-08-05,"0180"
"Maroc, NAT, 2021X 006191, 031","Maroc","NAT","2021X006191",31,"2021X","006","191",2021-08-05,"0180"
"Chine, NAT, 2021X 005747, 075","Chine","NAT","2021X005747",75,"2021X","005","747",2021-08-05,"0180"
"Chine, NAT, 2020X 008100, 092","Chine","NAT","2020X008100",92,"2020X","008","100",2021-08-05,"0180"
"Algérie, NAT, 2021X 006229, 075","Algérie","NAT","2021X006229",75,"2021X","006","229",2021-08-05,"0180"
"Maroc, NAT, 2021X 304327, 092","Maroc","NAT","2021X304327",92,"2021X","304","327",2021-08-05,"0180"
"Turquie, NAT, 2021X 006075, 054","Turquie","NAT","2021X006075",54,"2021X","006","075",2021-08-05,"0180"
"Italie, EFF, 2021X 303597, 077","Italie","EFF","2021X303597",77,"2021X","303","597",2021-08-05,"0180"
"93420, EFF, 2021X 303597, 077","France","EFF","2021X303597",77,"2021X","303","597",2021-08-05,"0180"
"Burkina Faso, NAT, 2021X 303597, 077","Burkina Faso","NAT","2021X303597",77,"2021X","303","597",2021-08-05,"0180"
"Ukraine, NAT, 2021X 005370, 013","Ukraine","NAT","2021X005370",13,"2021X","005","370",2021-08-05,"0180"
"Maroc, NAT, 2021X 004629, 092","Maroc","NAT","2021X004629",92,"2021X","004","629",2021-08-05,"0180"
"Tunisie, NAT, 2021X 005906, 092","Tunisie","NAT","2021X005906",92,"2021X","005","906",2021-08-05,"0180"
"92200, EFF, 2021X 005906, 092","France","EFF","2021X005906",92,"2021X","005","906",2021-08-05,"0180"
"Tunisie, NAT, 2021X 005755, 094","Tunisie","NAT","2021X005755",94,"2021X","005","755",2021-08-05,"0180"
"Etats-Unis, NAT, 2021X 005511,   094","Etats-Unis","NAT","2021X005511",94,"2021X","005","511",2021-08-05,"0180"
"Italie, NAT, 2020X 024813, 035","Italie","NAT","2020X024813",35,"2020X","024","813",2021-08-05,"0180"
"Kosovo, NAT, 2021X 006124, 076","Kosovo","NAT","2021X006124",76,"2021X","006","124",2021-08-05,"0180"
"Maroc, NAT, 2021X 304450, 044","Maroc","NAT","2021X304450",44,"2021X","304","450",2021-08-08,"0183"
"Soudan, NAT, 2021X 304581, 047","Soudan","NAT","2021X304581",47,"2021X","304","581",2021-08-08,"0183"
"Comores, NAT, 2021X 007047, 076","Comores","NAT","2021X007047",76,"2021X","007","047",2021-08-08,"0183"
"Cameroun, NAT, 2021X 006668, 094","Cameroun","NAT","2021X006668",94,"2021X","006","668",2021-08-08,"0183"
"Russie, EFF, 2021X 304424, 011","Russie","EFF","2021X304424",11,"2021X","304","424",2021-08-08,"0183"
"Mali, NAT, 2021X 005579, 094","Mali","NAT","2021X005579",94,"2021X","005","579",2021-08-08,"0183"
"Libye, NAT, 2020X 028512, 038","Libye","NAT","2020X028512",38,"2020X","028","512",2021-08-08,"0183"
"Ukraine, NAT, 2020X 030392, 069","Ukraine","NAT","2020X030392",69,"2020X","030","392",2021-08-08,"0183"
"Kosovo, NAT, 2021X 000785, 068","Kosovo","NAT","2021X000785",68,"2021X","000","785",2021-08-08,"0183"
"Monténégro, EFF, 2021X 004524, 057","Monténégro","EFF","2021X004524",57,"2021X","004","524",2021-08-08,"0183"
"57245, EFF, 2021X 004524, 057","France","EFF","2021X004524",57,"2021X","004","524",2021-08-08,"0183"
"Monténégro, EFF, 2021X 004524, 057","Monténégro","EFF","2021X004524",57,"2021X","004","524",2021-08-08,"0183"
"Monténégro, NAT, 2021X 004524, 057","Monténégro","NAT","2021X004524",57,"2021X","004","524",2021-08-08,"0183"
"Togo, NAT, 2020X 032316, 067","Togo","NAT","2020X032316",67,"2020X","032","316",2021-08-08,"0183"
"Afghanistan, EFF, 2020X 021172, 074","Afghanistan","EFF","2020X021172",74,"2020X","021","172",2021-08-08,"0183"
"Afghanistan, EFF, 2020X 021172, 074","Afghanistan","EFF","2020X021172",74,"2020X","021","172",2021-08-08,"0183"
"Afghanistan, EFF, 2020X 021172, 074","Afghanistan","EFF","2020X021172",74,"2020X","021","172",2021-08-08,"0183"
"Algérie, NAT, 2020X 035013, 092","Algérie","NAT","2020X035013",92,"2020X","035","013",2021-08-08,"0183"
"Togo, NAT, 2021X 303450, 041","Togo","NAT","2021X303450",41,"2021X","303","450",2021-08-08,"0183"
"Algérie, NAT, 2021X 304647, 094","Algérie","NAT","2021X304647",94,"2021X","304","647",2021-08-08,"0183"
"Algérie, EFF, 2021X 301730, 075","Algérie","EFF","2021X301730",75,"2021X","301","730",2021-08-08,"0183"
"Algérie, EFF, 2021X 301730, 075","Algérie","EFF","2021X301730",75,"2021X","301","730",2021-08-08,"0183"
"54100, EFF, 2021X 304646, 054","France","EFF","2021X304646",54,"2021X","304","646",2021-08-08,"0183"
"Maroc, NAT, 2021X 007067, 075","Maroc","NAT","2021X007067",75,"2021X","007","067",2021-08-08,"0183"
"Algérie, NAT, 2020X 300945, 078","Algérie","NAT","2020X300945",78,"2020X","300","945",2021-08-08,"0183"
"Algérie, NAT, 2021X 002642, 095","Algérie","NAT","2021X002642",95,"2021X","002","642",2021-08-08,"0183"
"92700, EFF, 2021X 002642, 095","France","EFF","2021X002642",95,"2021X","002","642",2021-08-08,"0183"
"92700, EFF, 2021X 002642, 095","France","EFF","2021X002642",95,"2021X","002","642",2021-08-08,"0183"
"Monténégro, NAT, 2021X 007407, 057","Monténégro","NAT","2021X007407",57,"2021X","007","407",2021-08-08,"0183"
"Tunisie, NAT, 2021X 304453, 078","Tunisie","NAT","2021X304453",78,"2021X","304","453",2021-08-08,"0183"
"Kosovo, NAT, 2021X 304504, 031","Kosovo","NAT","2021X304504",31,"2021X","304","504",2021-08-08,"0183"
"31500, EFF, 2021X 304504, 031","France","EFF","2021X304504",31,"2021X","304","504",2021-08-08,"0183"
"Kosovo, EFF, 2021X 304504, 031","Kosovo","EFF","2021X304504",31,"2021X","304","504",2021-08-08,"0183"
"Cameroun, NAT, 2021X 304307, 058","Cameroun","NAT","2021X304307",58,"2021X","304","307",2021-08-08,"0183"
"Togo, NAT, 2021X 304563, 059","Togo","NAT","2021X304563",59,"2021X","304","563",2021-08-08,"0183"
"Syrie, NAT, 2020X 033127, 092","Syrie","NAT","2020X033127",92,"2020X","033","127",2021-08-08,"0183"
"Irak, EFF, 2021X 304722, 064","Irak","EFF","2021X304722",64,"2021X","304","722",2021-08-08,"0183"
"Irak, EFF, 2021X 304722, 064","Irak","EFF","2021X304722",64,"2021X","304","722",2021-08-08,"0183"
"Yémen, NAT, 2021X 014056, 031","Yémen","NAT","2021X014056",31,"2021X","014","056",2021-08-08,"0183"
