"","original","country","type","idREZE","department","apYear","apSerie","apID","date","journal","filename","processDate"
"2983","Algérie, NAT, 2020X 033248, 092","Algérie","NAT","2020X033248","092","2020","033","248","20210729","0174","joe_20210729_0174_c000.pdf","Wed Aug 18 12:17:41 2021"
"2984","Roumanie, NAT, 2020X 031483, 035","Roumanie","NAT","2020X031483","035","2020","031","483","20210729","0174","joe_20210729_0174_c000.pdf","Wed Aug 18 12:17:41 2021"
"2985","93420, EFF, 2020X 017896, 093","France","EFF","2020X017896","093","2020","017","896","20210729","0174","joe_20210729_0174_c000.pdf","Wed Aug 18 12:17:41 2021"
"2986","Mali, EFF, 2020X 017896, 093","Mali","EFF","2020X017896","093","2020","017","896","20210729","0174","joe_20210729_0174_c000.pdf","Wed Aug 18 12:17:41 2021"
"2987","Mali, NAT, 2020X 017896, 093","Mali","NAT","2020X017896","093","2020","017","896","20210729","0174","joe_20210729_0174_c000.pdf","Wed Aug 18 12:17:41 2021"
"2988","Bénin, NAT, 2020X 029017, 035","Bénin","NAT","2020X029017","035","2020","029","017","20210729","0174","joe_20210729_0174_c000.pdf","Wed Aug 18 12:17:41 2021"
"2989","35700, EFF, 2020X 029017, 035","France","EFF","2020X029017","035","2020","029","017","20210729","0174","joe_20210729_0174_c000.pdf","Wed Aug 18 12:17:41 2021"
"2990","Brésil,  NAT, 2021X 004332, 075","Brésil","NAT","2021X004332","075","2021","004","332","20210729","0174","joe_20210729_0174_c000.pdf","Wed Aug 18 12:17:41 2021"
"2991","Cameroun, NAT, 2021X 303012,  093","Cameroun","NAT","2021X303012","093","2021","303","012","20210729","0174","joe_20210729_0174_c000.pdf","Wed Aug 18 12:17:41 2021"
"2992","Royaume-Uni, NAT, 2020X 024962, 02","Royaume-Uni","NAT","2020X024962","02","2020","024","962","20210729","0174","joe_20210729_0174_c000.pdf","Wed Aug 18 12:17:41 2021"
"2993","Roumanie, NAT, 2020X 015796, 011","Roumanie","NAT","2020X015796","011","2020","015","796","20210729","0174","joe_20210729_0174_c000.pdf","Wed Aug 18 12:17:41 2021"
"2994","Algérie, NAT, 2021X 302850, 025","Algérie","NAT","2021X302850","025","2021","302","850","20210729","0174","joe_20210729_0174_c000.pdf","Wed Aug 18 12:17:41 2021"
"2995","29600, NAT, 2021X 001706, 092","France","NAT","2021X001706","092","2021","001","706","20210729","0174","joe_20210729_0174_c000.pdf","Wed Aug 18 12:17:41 2021"
"2996","Arménie, NAT, 2021X 003662, 076","Arménie","NAT","2021X003662","076","2021","003","662","20210729","0174","joe_20210729_0174_c000.pdf","Wed Aug 18 12:17:41 2021"
"2997","Algérie, NAT, 2020X 030925, 052","Algérie","NAT","2020X030925","052","2020","030","925","20210729","0174","joe_20210729_0174_c000.pdf","Wed Aug 18 12:17:41 2021"
"2998","75014, EFF, 2021X 302697, 075","France","EFF","2021X302697","075","2021","302","697","20210729","0174","joe_20210729_0174_c000.pdf","Wed Aug 18 12:17:41 2021"
"2999","31500, EFF, 2021X 003511, 031","France","EFF","2021X003511","031","2021","003","511","20210729","0174","joe_20210729_0174_c000.pdf","Wed Aug 18 12:17:41 2021"
"3000","Côte d’Ivoire, NAT, 2021X 003511, 031","Côte d’Ivoire","NAT","2021X003511","031","2021","003","511","20210729","0174","joe_20210729_0174_c000.pdf","Wed Aug 18 12:17:41 2021"
"3001","26100, EFF, 2021X 302843, 038","France","EFF","2021X302843","038","2021","302","843","20210729","0174","joe_20210729_0174_c000.pdf","Wed Aug 18 12:17:41 2021"
"3002","Algérie, NAT, 2021X 003408, 075","Algérie","NAT","2021X003408","075","2021","003","408","20210729","0174","joe_20210729_0174_c000.pdf","Wed Aug 18 12:17:41 2021"
"3003","Corée du Sud, NAT, 2021X 002053, 094","Corée du Sud","NAT","2021X002053","094","2021","002","053","20210729","0174","joe_20210729_0174_c000.pdf","Wed Aug 18 12:17:41 2021"
"3004","75018, EFF, 2021X 003739, 075","France","EFF","2021X003739","075","2021","003","739","20210729","0174","joe_20210729_0174_c000.pdf","Wed Aug 18 12:17:41 2021"
"3005","Tunisie, NAT, 2021X 003739, 075","Tunisie","NAT","2021X003739","075","2021","003","739","20210729","0174","joe_20210729_0174_c000.pdf","Wed Aug 18 12:17:41 2021"
"3006","Algérie, NAT, 2020X 033633, 006","Algérie","NAT","2020X033633","006","2020","033","633","20210729","0174","joe_20210729_0174_c000.pdf","Wed Aug 18 12:17:41 2021"
"3007","Côte d’Ivoire, NAT, 2020X 031715, 093","Côte d’Ivoire","NAT","2020X031715","093","2020","031","715","20210729","0174","joe_20210729_0174_c000.pdf","Wed Aug 18 12:17:41 2021"
"3008","Algérie, NAT, 2020X 107974, 077","Algérie","NAT","2020X107974","077","2020","107","974","20210729","0174","joe_20210729_0174_c000.pdf","Wed Aug 18 12:17:41 2021"
"3009","69310, EFF, 2020X 032142, 069","France","EFF","2020X032142","069","2020","032","142","20210729","0174","joe_20210729_0174_c000.pdf","Wed Aug 18 12:17:41 2021"
"3010","Côte d’Ivoire, NAT, 2020X 032142,  069","Côte d’Ivoire","NAT","2020X032142","069","2020","032","142","20210729","0174","joe_20210729_0174_c000.pdf","Wed Aug 18 12:17:41 2021"
"3011","69500, EFF, 2020X 032142, 069","France","EFF","2020X032142","069","2020","032","142","20210729","0174","joe_20210729_0174_c000.pdf","Wed Aug 18 12:17:41 2021"
"3012","Maroc, NAT, 2021X 003263, 075","Maroc","NAT","2021X003263","075","2021","003","263","20210729","0174","joe_20210729_0174_c000.pdf","Wed Aug 18 12:17:41 2021"
"3013","Mali, NAT, 2020X 030471, 060","Mali","NAT","2020X030471","060","2020","030","471","20210729","0174","joe_20210729_0174_c000.pdf","Wed Aug 18 12:17:41 2021"
"3014","Guinée, NAT, 2020X 029761, 093","Guinée","NAT","2020X029761","093","2020","029","761","20210729","0174","joe_20210729_0174_c000.pdf","Wed Aug 18 12:17:41 2021"
"3015","Sénégal, NAT, 2020X 107678, 075","Sénégal","NAT","2020X107678","075","2020","107","678","20210729","0174","joe_20210729_0174_c000.pdf","Wed Aug 18 12:17:41 2021"
"3016","Mali, NAT, 2020X 030509, 075","Mali","NAT","2020X030509","075","2020","030","509","20210729","0174","joe_20210729_0174_c000.pdf","Wed Aug 18 12:17:41 2021"
"3017","Tunisie, EFF, 2021X 302724, 069","Tunisie","EFF","2021X302724","069","2021","302","724","20210729","0174","joe_20210729_0174_c000.pdf","Wed Aug 18 12:17:41 2021"
"3018","Serbie, NAT, 2020X 029758, 068","Serbie","NAT","2020X029758","068","2020","029","758","20210729","0174","joe_20210729_0174_c000.pdf","Wed Aug 18 12:17:41 2021"
"3019","Moldavie, NAT, 2021X 003111, 075","Moldavie","NAT","2021X003111","075","2021","003","111","20210729","0174","joe_20210729_0174_c000.pdf","Wed Aug 18 12:17:41 2021"
"3020","Roumanie, NAT, 2021X 004072, 054","Roumanie","NAT","2021X004072","054","2021","004","072","20210729","0174","joe_20210729_0174_c000.pdf","Wed Aug 18 12:17:41 2021"
"3021","Russie, NAT, 2020X 030954, 010","Russie","NAT","2020X030954","010","2020","030","954","20210729","0174","joe_20210729_0174_c000.pdf","Wed Aug 18 12:17:41 2021"
"3022","Italie, NAT, 2021X 003824, 075","Italie","NAT","2021X003824","075","2021","003","824","20210729","0174","joe_20210729_0174_c000.pdf","Wed Aug 18 12:17:41 2021"
"3023","Equateur, NAT, 2020X 031735, 092","Equateur","NAT","2020X031735","092","2020","031","735","20210729","0174","joe_20210729_0174_c000.pdf","Wed Aug 18 12:17:41 2021"
"3024","Arménie, NAT, 2021X 003502, 012","Arménie","NAT","2021X003502","012","2021","003","502","20210729","0174","joe_20210729_0174_c000.pdf","Wed Aug 18 12:17:41 2021"
"3025","Burundi, NAT, 2021X 302784, 091","Burundi","NAT","2021X302784","091","2021","302","784","20210729","0174","joe_20210729_0174_c000.pdf","Wed Aug 18 12:17:41 2021"
"3026","Guinée, NAT, 2019X 106477, 075","Guinée","NAT","2019X106477","075","2019","106","477","20210729","0174","joe_20210729_0174_c000.pdf","Wed Aug 18 12:17:41 2021"
"3027","Haïti, NAT, 2020X 030141, 093","Haïti","NAT","2020X030141","093","2020","030","141","20210729","0174","joe_20210729_0174_c000.pdf","Wed Aug 18 12:17:41 2021"
"3028","Pologne, NAT, 2019X 024673,  075","Pologne","NAT","2019X024673","075","2019","024","673","20210729","0174","joe_20210729_0174_c000.pdf","Wed Aug 18 12:17:41 2021"
"3029","Pologne, NAT, 2020X 025104, 091","Pologne","NAT","2020X025104","091","2020","025","104","20210729","0174","joe_20210729_0174_c000.pdf","Wed Aug 18 12:17:41 2021"
"3030","Maroc, NAT, 2021X 301137, 059","Maroc","NAT","2021X301137","059","2021","301","137","20210729","0174","joe_20210729_0174_c000.pdf","Wed Aug 18 12:17:41 2021"
"3031","Algérie, NAT, 2020X 031775, 011","Algérie","NAT","2020X031775","011","2020","031","775","20210729","0174","joe_20210729_0174_c000.pdf","Wed Aug 18 12:17:41 2021"
"3032","Maroc, NAT, 2021X 003144, 078","Maroc","NAT","2021X003144","078","2021","003","144","20210729","0174","joe_20210729_0174_c000.pdf","Wed Aug 18 12:17:41 2021"
"3033","Bosnie-Herzégovine, NAT, 2020X 032140, 069","Bosnie-Herzégovine","NAT","2020X032140","069","2020","032","140","20210729","0174","joe_20210729_0174_c000.pdf","Wed Aug 18 12:17:41 2021"
"3034","Bosnie-Herzégovine, NAT, 2021X 007636, 069","Bosnie-Herzégovine","NAT","2021X007636","069","2021","007","636","20210729","0174","joe_20210729_0174_c000.pdf","Wed Aug 18 12:17:41 2021"
"3035","Tunisie, NAT, 2021X 302792, 076","Tunisie","NAT","2021X302792","076","2021","302","792","20210729","0174","joe_20210729_0174_c000.pdf","Wed Aug 18 12:17:41 2021"
"3036","Algérie, NAT, 2020X 027813, 093","Algérie","NAT","2020X027813","093","2020","027","813","20210729","0174","joe_20210729_0174_c000.pdf","Wed Aug 18 12:17:41 2021"
"3037","Maroc, NAT, 2021X 003155, 076","Maroc","NAT","2021X003155","076","2021","003","155","20210729","0174","joe_20210729_0174_c000.pdf","Wed Aug 18 12:17:41 2021"
"3038","Maroc, NAT, 2020X 032151, 094","Maroc","NAT","2020X032151","094","2020","032","151","20210729","0174","joe_20210729_0174_c000.pdf","Wed Aug 18 12:17:41 2021"
"3039","Cameroun, EFF, 2020X 031824, 072","Cameroun","EFF","2020X031824","072","2020","031","824","20210729","0174","joe_20210729_0174_c000.pdf","Wed Aug 18 12:17:41 2021"
"3040","72200, EFF, 2020X 031824, 072","France","EFF","2020X031824","072","2020","031","824","20210729","0174","joe_20210729_0174_c000.pdf","Wed Aug 18 12:17:41 2021"
"3041","Cameroun, NAT, 2020X 031824, 072","Cameroun","NAT","2020X031824","072","2020","031","824","20210729","0174","joe_20210729_0174_c000.pdf","Wed Aug 18 12:17:41 2021"
"3042","37200, EFF, 2021X 303247, 037","France","EFF","2021X303247","037","2021","303","247","20210729","0174","joe_20210729_0174_c000.pdf","Wed Aug 18 12:17:41 2021"
"3043","Russie, NAT, 2020X 029543, 050","Russie","NAT","2020X029543","050","2020","029","543","20210729","0174","joe_20210729_0174_c000.pdf","Wed Aug 18 12:17:41 2021"
"3044","Colombie, NAT, 2020X 016795,  073","Colombie","NAT","2020X016795","073","2020","016","795","20210729","0174","joe_20210729_0174_c000.pdf","Wed Aug 18 12:17:41 2021"
"3045","Maurice, NAT, 2021X 303006, 086","Maurice","NAT","2021X303006","086","2021","303","006","20210729","0174","joe_20210729_0174_c000.pdf","Wed Aug 18 12:17:41 2021"
"3046","Soudan, NAT, 2020X 026394, 014","Soudan","NAT","2020X026394","014","2020","026","394","20210729","0174","joe_20210729_0174_c000.pdf","Wed Aug 18 12:17:41 2021"
"3047","Algérie, NAT, 2021X 302789, 018","Algérie","NAT","2021X302789","018","2021","302","789","20210729","0174","joe_20210729_0174_c000.pdf","Wed Aug 18 12:17:41 2021"
"3048","Brésil, EFF, 2021X 003270,  031","Brésil","EFF","2021X003270","031","2021","003","270","20210729","0174","joe_20210729_0174_c000.pdf","Wed Aug 18 12:17:41 2021"
"3049","Brésil, EFF, 2021X  003270, 031","Brésil","EFF","2021X003270","031","2021","003","270","20210729","0174","joe_20210729_0174_c000.pdf","Wed Aug 18 12:17:41 2021"
"3050","Algérie, NAT, 2020X 016859, 093","Algérie","NAT","2020X016859","093","2020","016","859","20210729","0174","joe_20210729_0174_c000.pdf","Wed Aug 18 12:17:41 2021"
"3051","Algérie, NAT, 2020X 030822, 092","Algérie","NAT","2020X030822","092","2020","030","822","20210729","0174","joe_20210729_0174_c000.pdf","Wed Aug 18 12:17:41 2021"
"3052","91010, EFF, 2020X 031446, 091","France","EFF","2020X031446","091","2020","031","446","20210729","0174","joe_20210729_0174_c000.pdf","Wed Aug 18 12:17:41 2021"
"3053","91010, EFF, 2020X 031446,  091","France","EFF","2020X031446","091","2020","031","446","20210729","0174","joe_20210729_0174_c000.pdf","Wed Aug 18 12:17:41 2021"
"3054","Congo, NAT, 2020X 031446,  091","Congo","NAT","2020X031446","091","2020","031","446","20210729","0174","joe_20210729_0174_c000.pdf","Wed Aug 18 12:17:41 2021"
"3055","Cameroun, NAT, 2021X 303107, 059","Cameroun","NAT","2021X303107","059","2021","303","107","20210729","0174","joe_20210729_0174_c000.pdf","Wed Aug 18 12:17:41 2021"
"3056","Cameroun, EFF, 2021X 303107, 059","Cameroun","EFF","2021X303107","059","2021","303","107","20210729","0174","joe_20210729_0174_c000.pdf","Wed Aug 18 12:17:41 2021"
"3057","Italie, EFF, 2019X 017425, 074","Italie","EFF","2019X017425","074","2019","017","425","20210729","0174","joe_20210729_0174_c000.pdf","Wed Aug 18 12:17:41 2021"
"3058","Maroc, NAT, 2020X 033533, 092","Maroc","NAT","2020X033533","092","2020","033","533","20210729","0174","joe_20210729_0174_c000.pdf","Wed Aug 18 12:17:41 2021"
"3059","Cameroun, NAT, 2019X 017425,  074","Cameroun","NAT","2019X017425","074","2019","017","425","20210729","0174","joe_20210729_0174_c000.pdf","Wed Aug 18 12:17:41 2021"
"3060","Cameroun, NAT, 2020X 031734, 092","Cameroun","NAT","2020X031734","092","2020","031","734","20210729","0174","joe_20210729_0174_c000.pdf","Wed Aug 18 12:17:41 2021"
"3061","Algérie, NAT, 2020X 033260, 092","Algérie","NAT","2020X033260","092","2020","033","260","20210729","0174","joe_20210729_0174_c000.pdf","Wed Aug 18 12:17:41 2021"
"3062","Cameroun, NAT, 2020X 031575, 091","Cameroun","NAT","2020X031575","091","2020","031","575","20210729","0174","joe_20210729_0174_c000.pdf","Wed Aug 18 12:17:41 2021"
"3063","Cameroun, NAT, 2020X 028503, 044","Cameroun","NAT","2020X028503","044","2020","028","503","20210729","0174","joe_20210729_0174_c000.pdf","Wed Aug 18 12:17:41 2021"
"3064","Algérie, NAT, 2021X 003729, 075","Algérie","NAT","2021X003729","075","2021","003","729","20210729","0174","joe_20210729_0174_c000.pdf","Wed Aug 18 12:17:41 2021"
"3065","13005, EFF, 2020X 028113, 005","France","EFF","2020X028113","005","2020","028","113","20210729","0174","joe_20210729_0174_c000.pdf","Wed Aug 18 12:17:41 2021"
"3066","05000, EFF, 2020X 028113, 005","France","EFF","2020X028113","005","2020","028","113","20210729","0174","joe_20210729_0174_c000.pdf","Wed Aug 18 12:17:41 2021"
"3067","Russie, NAT, 2020X 028113, 005","Russie","NAT","2020X028113","005","2020","028","113","20210729","0174","joe_20210729_0174_c000.pdf","Wed Aug 18 12:17:41 2021"
"3068","Russie, EFF, 2020X 028113, 005","Russie","EFF","2020X028113","005","2020","028","113","20210729","0174","joe_20210729_0174_c000.pdf","Wed Aug 18 12:17:41 2021"
"3069","Russie, NAT, 2020X 028111, 005","Russie","NAT","2020X028111","005","2020","028","111","20210729","0174","joe_20210729_0174_c000.pdf","Wed Aug 18 12:17:41 2021"
"3070","Roumanie, NAT, 2020X 031795, 030","Roumanie","NAT","2020X031795","030","2020","031","795","20210729","0174","joe_20210729_0174_c000.pdf","Wed Aug 18 12:17:41 2021"
"3071","Tunisie, NAT, 2021X 303249, 064","Tunisie","NAT","2021X303249","064","2021","303","249","20210729","0174","joe_20210729_0174_c000.pdf","Wed Aug 18 12:17:41 2021"
"3072","75020, EFF, 2020X 033414, 093","France","EFF","2020X033414","093","2020","033","414","20210729","0174","joe_20210729_0174_c000.pdf","Wed Aug 18 12:17:41 2021"
"3073","Sri Lanka, NAT, 2020X 033414, 093","Sri Lanka","NAT","2020X033414","093","2020","033","414","20210729","0174","joe_20210729_0174_c000.pdf","Wed Aug 18 12:17:41 2021"
"3074","Sénégal, NAT, 2021X 003742, 075","Sénégal","NAT","2021X003742","075","2021","003","742","20210729","0174","joe_20210729_0174_c000.pdf","Wed Aug 18 12:17:41 2021"
"3075","75010, EFF, 2020X 026226, 094","France","EFF","2020X026226","094","2020","026","226","20210729","0174","joe_20210729_0174_c000.pdf","Wed Aug 18 12:17:41 2021"
"3076","94000, EFF, 2020X 026226, 094","France","EFF","2020X026226","094","2020","026","226","20210729","0174","joe_20210729_0174_c000.pdf","Wed Aug 18 12:17:41 2021"
"3077","Bénin, NAT, 2020X 026226, 094","Bénin","NAT","2020X026226","094","2020","026","226","20210729","0174","joe_20210729_0174_c000.pdf","Wed Aug 18 12:17:41 2021"
"3078","Roumanie, NAT, 2021X 003765, 075","Roumanie","NAT","2021X003765","075","2021","003","765","20210729","0174","joe_20210729_0174_c000.pdf","Wed Aug 18 12:17:41 2021"
"3079","Algérie, NAT, 2021X 301619, 013","Algérie","NAT","2021X301619","013","2021","301","619","20210729","0174","joe_20210729_0174_c000.pdf","Wed Aug 18 12:17:41 2021"
"3080","13008, EFF, 2021X 301619, 013","France","EFF","2021X301619","013","2021","301","619","20210729","0174","joe_20210729_0174_c000.pdf","Wed Aug 18 12:17:41 2021"
"3081","13015, EFF, 2021X 301619, 013","France","EFF","2021X301619","013","2021","301","619","20210729","0174","joe_20210729_0174_c000.pdf","Wed Aug 18 12:17:41 2021"
"3082","Moldavie, NAT, 2020X 032227, 013","Moldavie","NAT","2020X032227","013","2020","032","227","20210729","0174","joe_20210729_0174_c000.pdf","Wed Aug 18 12:17:41 2021"
"3083","Royaume-Uni, NAT, 2021X 003843, 024","Royaume-Uni","NAT","2021X003843","024","2021","003","843","20210729","0174","joe_20210729_0174_c000.pdf","Wed Aug 18 12:17:41 2021"
"3084","Tunisie, NAT, 2021X 003385, 093","Tunisie","NAT","2021X003385","093","2021","003","385","20210729","0174","joe_20210729_0174_c000.pdf","Wed Aug 18 12:17:41 2021"
"3085","45100, EFF, 2020X 031124, 091","France","EFF","2020X031124","091","2020","031","124","20210729","0174","joe_20210729_0174_c000.pdf","Wed Aug 18 12:17:41 2021"
"3086","Gabon, NAT, 2021X 004074,  054","Gabon","NAT","2021X004074","054","2021","004","074","20210729","0174","joe_20210729_0174_c000.pdf","Wed Aug 18 12:17:41 2021"
"3087","Italie, NAT, 2020X 033287, 094","Italie","NAT","2020X033287","094","2020","033","287","20210729","0174","joe_20210729_0174_c000.pdf","Wed Aug 18 12:17:41 2021"
"3088","Bolivie, NAT, 2021X 001391,  075","Bolivie","NAT","2021X001391","075","2021","001","391","20210729","0174","joe_20210729_0174_c000.pdf","Wed Aug 18 12:17:41 2021"
"3089","75010, EFF, 2020X 033658, 092","France","EFF","2020X033658","092","2020","033","658","20210729","0174","joe_20210729_0174_c000.pdf","Wed Aug 18 12:17:41 2021"
"3090","75014, EFF, 2020X 033658, 092","France","EFF","2020X033658","092","2020","033","658","20210729","0174","joe_20210729_0174_c000.pdf","Wed Aug 18 12:17:41 2021"
"3091","Algérie, REI, 2020X 033731, 069","Algérie","REI","2020X033731","069","2020","033","731","20210729","0174","joe_20210729_0174_c000.pdf","Wed Aug 18 12:17:41 2021"
"3092","95120, EFF, 2021X 002004, 095","France","EFF","2021X002004","095","2021","002","004","20210729","0174","joe_20210729_0174_c000.pdf","Wed Aug 18 12:17:41 2021"
"3093","Algérie, NAT, 2021X 002004, 095","Algérie","NAT","2021X002004","095","2021","002","004","20210729","0174","joe_20210729_0174_c000.pdf","Wed Aug 18 12:17:41 2021"
"3094","95200, EFF, 2021X 002004, 095","France","EFF","2021X002004","095","2021","002","004","20210729","0174","joe_20210729_0174_c000.pdf","Wed Aug 18 12:17:41 2021"
